Id,Price
702,266480.46294822736
16401,100761.04125382169
12134,198588.9576510614
6918,231707.35684819464
11792,132581.88944819692
3798,121909.68913680947
10395,130439.90368971959
11099,129333.7964756075
7090,187284.48625552835
11260,197355.88153016914
9647,210205.30184564297
2903,400589.16055900685
2071,182782.64994783123
8604,190337.91288564965
9346,209232.18148607283
3945,202349.61937921884
3420,138754.2115577999
10842,126142.05409291745
725,153456.32011171608
13931,190173.32075321488
16330,236516.40740165653
9066,413889.12420591514
3326,302897.28573788813
1556,272823.7619053558
6579,92801.05261827607
13877,154661.05628101053
9857,324206.3538493543
7302,236414.59363527762
5684,193492.03708189089
6513,237151.29013463846
11342,114219.76089313826
16561,228219.6652734615
6885,172194.56448534998
9308,181557.16096512348
2559,174889.74241158483
6648,172647.0301900053
15260,161016.19446609382
5113,189235.644910889
16492,172496.56713249467
12034,281056.4257561816
7248,213756.48889311502
2171,209809.15443488758
10594,166077.29243342925
13241,208132.8120688206
7032,144599.58655371534
4884,161947.15694766084
903,212600.1968355085
162,180428.76169775912
6566,266514.66960662184
8249,142238.91113175638
13106,180052.23087083985
256,126653.61931449432
7976,165141.88441435245
8575,178884.8562794873
7591,257992.39994594664
3204,244322.95292918824
15804,189753.93545199052
1525,321211.9038802431
9038,204308.55070736227
13628,198146.98029284473
10016,202469.45103695703
10208,226040.55469240478
2008,190086.0454768354
13029,201995.08338008192
5099,129545.96767233365
9923,289837.2621720502
9461,129988.41377010314
11086,172754.45331734428
15057,238362.54170914012
10689,174954.1048857941
2053,212378.1911346343
16630,185008.69851824944
4985,160666.4408622259
13881,223203.01619026632
13225,184419.4094194246
5779,68810.63596046192
10262,183825.5356093509
10762,218382.02010850006
9513,191776.0614329479
11128,167075.0113483352
2074,291492.9937802833
933,197600.56881486415
2780,195214.2056276212
6594,122051.16704467911
15394,294773.74170304445
14863,124326.24431539897
6698,204729.95616036843
1611,251714.84961634333
174,196569.8455501969
5160,185826.0473884041
3295,318444.5642130276
4559,390929.23371095327
8254,165026.74640970764
10228,102044.26504226236
13924,132387.89539647294
15341,244696.1923392567
4353,179904.13643459906
4334,70571.7530795664
1872,145678.38458945428
7823,186287.21692045202
310,141249.03999568935
3704,254984.3459431936
11615,250442.972584679
6605,203836.57494481571
3381,184961.95837170974
2143,144167.36954976287
3191,235819.2094704362
13980,132516.20938924357
15613,160258.45319251865
10943,341370.5604187113
9654,147889.87889131956
16053,470499.4143204888
14931,221109.55395203226
8299,224084.60938508902
2147,167248.52746254037
11567,286654.2984124975
5905,138509.10907666496
11160,117942.20403804448
8275,147013.95689156506
16398,272267.63745437504
11229,175818.23438421218
10309,162924.60182423628
7340,256609.6452643893
7653,165002.44997830392
272,207221.8646796271
9831,193941.0073949193
5016,129505.90455483939
5968,74271.74716832177
796,236988.85236162617
12123,124799.48903060476
16629,194000.78860127603
2637,164047.7053155037
6194,225101.7757132818
6216,368422.18920626317
14346,169381.57517563138
6428,138950.15020324924
2891,245816.92558794224
84,180873.34194692643
9260,205083.89830169818
15250,137264.2780609078
2348,218924.38800845342
10427,281872.1924377143
13230,271147.07636609173
1691,202071.5667689971
8803,129062.08393228916
5464,226965.183589132
10559,113061.66606635258
16787,314573.0021019182
4278,149148.13396201647
6183,166862.4895014739
12775,158814.86364418574
10104,173949.49685107582
13663,174954.37598187276
9404,259119.0026197665
14724,218084.66628273248
10040,177574.4044467727
4646,193254.39023900518
4754,149236.89261733668
3310,221865.23872012986
2003,182552.62262467333
7312,265408.02517122426
10921,237078.39895620057
13419,283266.21835429873
10105,159994.5568198558
2196,394953.6623533265
12659,244564.88960199233
4380,274216.416036078
10847,148800.9476774732
10805,276423.14834083576
8709,100220.00668860979
8319,183773.49750000212
2215,174975.2363749912
7000,205573.70738429367
7701,99488.29878803123
9678,186346.5160376167
14026,174606.5330611357
7971,165973.1117623723
13734,153871.5231467747
16483,191702.03110767345
6150,214658.2836980735
2931,265422.9807562759
5418,185584.97036384977
1662,477037.47460466414
2441,223000.1079563589
669,129802.7782542559
7734,200477.92433058683
6010,292124.26640351093
266,138289.7079848515
632,136127.1511528151
16221,116310.2587944356
11832,170718.39938091073
5035,116525.45632400212
37,126465.0358148519
6168,179530.95011542152
11757,173686.66224018193
8086,128685.40622658897
6529,222541.32807740325
15121,194955.5360716374
13904,143973.8867736286
3711,162006.3573558227
16563,131823.70084541215
14494,187400.11105461957
3006,231287.56920692348
15299,119809.0015718425
92,285255.069066234
8066,166960.4465227814
16071,205594.42282099626
10662,127780.46648366585
3883,208527.471558002
5511,129427.17117387394
2821,258265.15361070534
9570,204023.18595367132
4326,231083.6744972715
9251,227803.98162816413
9031,212686.91980397174
12689,108008.4761052921
16380,241954.68457606417
1053,242286.24922184704
4568,185423.23520491397
16140,113360.07900165778
14356,398535.30750001967
8466,183923.97926348832
15652,153232.74759395697
3285,124100.56184739321
3198,165508.20035411057
14088,413864.6198896464
2268,124238.59722248714
15472,219960.17879363825
1203,201907.99996549217
7157,338144.44447906804
6886,219510.48145708095
5083,269034.8814760544
7467,117169.30986026171
14068,190928.3898516361
2080,174841.4694153763
10865,158588.36802538787
13516,181104.45968105923
14150,198709.1612547247
7609,121019.82909236039
2144,356712.52342723653
10357,204289.62051804247
2396,215366.7002705088
1526,345361.52996556304
10890,253597.16543171808
8638,402870.81566678156
6050,254239.5801003452
7639,106159.76689919783
10544,187164.5962392806
9577,242452.92965903739
13195,213778.68336466944
3484,221217.23801109096
16668,453908.2983652689
7171,186987.3196145066
8547,209485.94949704452
12735,202500.72142132558
9093,189084.65953150552
15323,297197.5397814359
14897,136617.1480010993
5135,123403.85923161438
5327,213031.80836980412
13133,246844.48421047165
1676,307434.68414804304
16296,284572.07499500754
1095,161939.231895765
12528,160035.7534472954
7348,274989.45642597246
11663,169024.70177521295
1803,208564.3415062691
1510,246909.04330691
16045,180986.07906659128
2900,144958.41464320256
3236,172919.3990241141
1318,208588.08051478773
14948,213908.48454850266
7840,295639.3483486206
15325,181613.24141695807
8700,175392.44715003626
15706,186779.1206453946
14449,163679.62204775587
16117,187388.66375618964
4529,181206.44299721948
11199,196256.58615720773
4052,355982.7252793951
821,212955.22755594208
68,224164.33622852195
554,114769.83749014659
452,189348.39188522505
11394,286275.92814613006
11393,189313.1027143086
9535,157736.58211314044
4024,189219.28199352717
10069,211654.51807596828
12007,151691.6363870314
12368,424203.114125054
1259,341948.6965908832
1124,310608.3754320614
3707,189644.80121359447
8767,170347.12167778055
1919,169717.51671423332
16741,160661.03494945556
6664,281999.2908707708
5688,375590.8549550775
7799,148463.50300302793
14843,294762.28198464744
7532,158119.8569985354
8133,167087.51994156264
6264,317993.1550804279
4125,171026.48008522735
2410,175839.44451825257
13607,203275.96793401387
1716,285740.50487280206
1370,137103.0701707226
2273,396139.32865853334
15298,319318.32569547655
4284,257898.7679265216
12303,152284.48901491528
7808,136605.23977413354
2203,145832.85754275054
7237,127863.24997802055
15864,142166.5581743164
2844,146860.56754862817
5729,166784.64616179853
11812,396855.70733943966
1779,148408.30953842378
6442,148168.71800632167
6160,227786.28605023277
8266,188880.4790710414
9903,159881.52096864386
2867,136435.56582827208
6998,178381.65464844307
13932,167687.22241658252
12587,169508.23673947196
3611,241034.6778350046
2646,298487.38397115306
1890,165938.5033602816
860,251187.21597017883
14187,218010.48316826764
12569,276477.9719973743
1276,85684.22392444038
12025,203755.61322400146
4890,310567.92632335646
14410,376884.1733834384
10352,311135.2547132387
11407,164901.05828234495
10384,165372.46139813768
7622,293644.5342752849
12578,160602.06035715295
15820,173752.959773634
563,194309.39936139647
15226,158366.29231747208
6396,213721.12650641968
6247,146218.8600401113
3339,159635.05992321644
10975,289169.50131007115
7475,116224.8022772031
11129,259999.45176325543
3051,263133.3438960032
10232,222575.29156663793
14106,185164.85533927835
5502,226455.2783046041
4558,78193.98299179363
4181,145461.1078706641
8426,128930.92567893598
6611,173137.7052122165
14641,145777.98733061424
15539,261913.05999969918
13119,133561.75750021654
11716,186836.99868830704
7316,238281.33043230983
7791,110792.29170409236
13034,322299.1463500291
1068,276919.0614413625
4060,170841.38960850766
10172,215660.43102493655
2591,174350.95685900436
12494,340916.3225711256
7828,404773.7000737125
15284,180238.45925451964
7947,176658.1261050289
16335,219621.0464573908
10234,336163.30721036403
2797,253218.75688732727
5341,244638.04454467644
3059,159999.23144408746
1559,70571.7530795664
15320,295803.03394679306
10284,375244.2431791616
4134,209878.69430943875
4481,206754.79014864084
7222,164263.1311892979
4062,276526.68228939903
2192,219074.81277956808
9637,201227.0053170506
16236,175522.14477862185
4272,164262.77629500467
9406,283456.07152533944
14309,232024.64956344056
1946,307321.5674816946
16235,244225.18599637246
7146,165355.58242246974
16784,237409.49390960473
349,320632.2055288794
6251,161589.67941274395
5128,343338.242654481
11718,186486.52226090842
16721,92960.98945692532
12517,209225.61388600574
15961,184227.81502356922
9428,153485.19358228715
14541,139143.8586872624
10168,130658.83065176765
11270,171310.25642874537
13210,211813.24997271935
11518,165306.61163059532
12612,165251.8798981047
16352,129911.58884766797
9935,135638.2082606628
15521,279893.42434714007
11482,186362.36970323918
11443,167563.7088300855
9459,216427.5724069993
9218,186685.2420269245
854,147430.21041611794
5619,139293.53576927568
9208,187136.05424346222
4391,135887.32463503815
15207,157952.32897536675
7183,185098.22274380684
16442,215508.58596538185
7936,85764.8777283228
10606,367132.8517616635
4979,168807.63990143637
4854,313128.2543373822
16476,129391.20469231726
10516,169531.07659736133
16261,256572.37280438
90,436155.9764630451
5433,175938.59585733485
14338,137513.34666637448
13487,269202.81593886856
8211,495104.47141772957
170,148640.31538238746
14051,108913.83636383626
10686,206145.8273184713
7595,304714.48021277355
6777,429732.272238843
14661,177716.20136698225
13991,309409.97604859987
16795,167914.70201946108
2740,127448.62304992569
7368,395778.3879445027
2413,238362.79961462476
1852,470842.465611796
15200,422443.5120062585
8467,315351.43834966066
16379,271497.7898471764
3375,185912.15422707878
5945,462201.6062444778
2641,170376.4767928511
2837,301668.36709093483
3498,214889.6217742212
10876,147276.9429462422
1285,217951.49587206074
9285,246143.17403805864
4015,324876.3791726664
2526,183336.78198530432
7814,207269.38839808153
7117,305519.58943041356
12359,120726.15183057006
3303,320852.5581495683
13874,172259.08318781835
5484,181446.55387091753
15067,153176.06260162097
12639,210050.3018738623
3388,239317.93189536198
4256,207980.39576244904
15738,191895.25742956903
14049,161533.4115511947
15780,171309.83623591327
9564,175273.44473019528
11910,196062.2806501934
11315,179824.40184190767
1733,163130.93086813213
3910,357450.43177587993
7552,516856.3329873341
254,187755.7962815881
5222,202317.57527575432
8314,225900.72064140404
16743,244276.79861079666
10335,107813.44956178812
8226,259639.81092072057
12254,223529.80877351726
13152,203143.45924056103
15020,194518.91446881584
16349,206835.28152641776
11924,160257.13810245437
12543,193326.5772416428
14114,208307.11873708438
12318,260687.25515920503
15383,168827.09554883774
6679,201295.81692964508
635,189834.7841933769
15993,255425.55549637543
11375,177254.59686772333
11216,184268.31677584717
15401,218246.92808694547
11301,136898.5016351454
13804,276229.9608929538
10839,185990.27561632817
1588,347520.5817425381
3596,191067.34465000426
5816,162052.98389521486
8099,143175.91145010147
6551,188769.4822216298
14075,570616.1786777347
13431,193726.13911688578
9481,304614.45450216316
5295,153142.77274805785
15859,351378.74364567327
10634,299549.3342134884
444,227963.82079872617
11686,269116.5475804293
1213,215619.08761156452
13970,156483.31395438052
6849,416479.6014982123
9911,271102.58775979205
5649,156891.7401850248
7184,280020.4958711448
5877,273271.454959417
1655,370739.19783710514
15301,203537.08664859604
12389,261243.33165111972
5241,286409.84922083654
7048,159873.70425458817
10574,132299.50282333273
8593,123095.59398514811
4752,177259.9099700862
14663,196133.32814730925
10994,204021.3787129519
87,57164.43448567449
5132,126653.61931449432
6372,427902.29826393345
7411,314277.3972654347
3319,252336.6620592992
9355,121528.89857952115
5139,270642.10687486944
56,307430.0127506701
3249,184875.98951171656
5047,84995.13117251915
13238,352704.854160795
2190,266907.4531483898
15599,180007.35838089001
6542,161929.61419325482
1968,194149.46272498186
5630,177184.0166996928
9157,230483.46132175782
789,176050.69170387252
1413,249666.2662808971
12514,260697.98514956667
13459,143238.95243116218
1345,239167.90038311033
4034,205205.907236127
15169,147128.42857961083
6770,250879.80796305422
3334,180448.45162151026
12998,156487.86679128796
15870,238162.1617392052
1871,156369.49222805913
5770,166459.20607138713
13196,120171.78634419403
7633,218003.44223762891
10699,210720.10052539982
15470,192248.82127530783
1903,500960.3242487365
13860,179593.36287169487
7649,178717.72144405224
11043,207272.58792555917
2922,239587.04312714314
7538,399528.5594190258
9477,120990.36028240708
117,493504.89385121956
1457,238297.26765029968
7082,169596.44016692252
3053,270493.68737837084
12522,110095.69336440286
5744,419394.5969857449
13566,347148.1533558265
1464,134304.8161241188
3852,129883.05398188379
9557,217648.328286443
14719,439652.21390700294
13978,116211.90403485233
3286,151343.14710407768
13019,362863.248469825
1421,126139.7105755093
13502,180931.3637329958
14811,122218.3718726723
9297,328881.21866602916
7749,434006.07250853605
16555,142989.2781970523
14576,187174.97487145918
12766,173290.41805082728
4679,112609.37964427451
10033,204487.23137516127
11231,308283.40102800675
15112,149697.20790223466
10617,185022.7525494748
2175,168720.82261654228
16502,438708.7430386249
10106,197581.13753252933
12561,152609.1452558337
15907,298492.3588334435
8069,118503.87159363665
8316,126457.68804379314
12343,244136.72430730975
12092,185836.64201601586
1527,171647.99421535485
10010,215800.46440166514
655,100105.74794853231
10549,127566.66383001949
3248,113217.51403475969
13499,282069.6858404384
14959,207175.75161886244
6070,163590.14824280905
11360,241293.40263813708
12102,201619.459428671
11870,293456.5479067
3713,129498.53190431901
3230,139443.97422426252
7742,220591.23420242622
15092,334104.82289336
8728,300084.33062434
3386,157758.1054309672
9409,147495.58011934062
16545,259032.9999232792
3127,170773.36947900473
11344,163259.45469413782
2112,206954.31495320774
7310,235307.40864623841
6313,214570.63769314918
3681,394301.2101578601
5114,309714.4148523816
270,155238.09587587998
14350,185228.77569380187
12223,343946.95700994646
1066,181613.15119435822
16116,379177.41210102546
11410,490317.0384005425
4088,157082.52458272525
5956,146535.46202232374
14669,142971.31360317697
13871,126535.05689429858
4126,236688.3474069293
12114,209210.02860490303
16607,169270.81828775883
4266,225484.21405861172
13518,202298.52134640326
11856,303764.05945824704
3885,247947.0896764233
8891,161178.37393523788
4964,168756.0154574143
7696,172902.76376101485
6894,121729.00329210455
9766,184922.5180271676
4800,161738.5758341191
2840,186518.21214472366
4743,169379.97833832505
13562,480860.07465434104
8301,205195.1119052365
5405,180870.84528621924
1535,163153.9492412334
9073,126142.05409291745
1698,347299.89421629265
12262,249076.73969052357
6794,186180.18737827448
12701,185335.63946972473
8432,174392.09080086995
13540,139404.66106311715
8629,151815.80696571406
1440,169904.36225170252
8596,200727.94094297412
9575,267978.39073436253
14976,101330.57954036223
3149,233915.61057681037
5157,159545.94279248844
10748,180995.9939617737
9719,377329.142715772
6376,188601.0207107811
9733,181057.5013522188
4749,226336.00281219993
4994,378597.13100246096
538,211438.02628277216
5512,140457.7653699689
9778,152051.7511629783
9761,154538.3338655712
3174,393280.1082546711
13429,200284.63959432242
10467,81694.29169733758
14129,188379.91517870923
13608,205155.85122726488
11106,150119.66554950742
12048,172934.88456266827
1054,358038.2365647711
3582,130238.6454341857
1566,150083.70077109372
11529,139876.2930721902
11859,145396.84690345297
10582,147154.99146381416
14907,491596.1262811365
14039,157028.21468814684
10489,148241.47400298712
3331,326271.1596820764
10153,237094.25440488558
5271,147765.99571312318
11871,351736.4498777101
776,127603.035968735
3994,128138.82988688335
9433,75183.81944535009
14275,141146.57979189
8030,248724.99312917248
8169,285458.3908818981
8053,192755.4746085101
4822,201212.14349718776
13197,209865.31735342924
13634,300427.48566179856
8951,177964.7138307929
12176,248497.6388617006
15471,138444.15562365312
14962,148062.76163989966
12512,120408.45869334428
8697,420443.0962341092
7095,219225.14761151138
13639,203949.8514304992
16660,177136.93872999013
5848,144084.7395412525
5386,194017.06399366833
10880,287628.466872713
3954,180580.97304986045
13426,206795.5000244669
5966,217574.79494075195
16315,259829.15613121353
7455,197889.61562610042
11071,229180.6766564018
14740,222450.3869678934
16087,183442.45751987796
8931,243191.19626724755
15289,148373.3684709463
16089,264942.8186325792
12128,184854.8927576394
4724,217382.31553238782
8585,209688.997489652
7188,220800.25122686868
5423,150050.1000821789
10488,200296.1896140542
5980,208715.5587562084
8376,258247.56158326936
12397,146020.7365888235
16496,207474.95163629323
4891,223256.68855116479
9710,152347.74511332807
6339,160232.8893741337
244,201611.00252677835
5002,246058.40063226465
5358,166930.9594166075
7636,152521.55656889186
9361,322133.7371704845
3601,107222.84116867412
15755,142037.07001141438
172,182181.74449430572
3037,348654.465016678
577,233678.65929687163
3607,192438.4035245822
2515,113601.42389369878
10413,158825.867832035
10511,211205.78681490582
4637,516531.16985204193
12736,286040.7627591633
9534,231342.3464349875
11641,189280.0103626542
10419,253254.09545027078
15313,176804.4053669848
14915,195050.47673401795
12409,344327.04377845227
9405,127993.41374301715
14066,212256.24842338622
14108,192851.4413759639
11931,249541.20886460878
11464,308224.6237927956
926,144572.28540720785
11190,217187.4124280607
10260,183787.99828722712
12712,183009.56011526252
1234,216951.6683585708
11608,105762.814406293
3776,264730.1051834671
4881,205195.1119052365
10266,171100.02514687946
3262,247655.9655854264
3576,380816.97392950335
16604,498632.82498881046
8041,202983.1829813262
10691,242330.31410450538
8357,179238.62192390722
11661,138169.1445587539
4453,242734.78026482504
15936,214743.43730077712
8463,271239.3439460251
15770,266077.66172700195
466,173105.30186122734
14965,88934.23807807181
11227,166727.32545370673
9894,262306.2331018876
11746,188557.20102031133
4118,144104.09125296463
756,329639.1455203206
15589,154146.45555378968
109,366442.17072849465
5778,204567.90148928354
1731,77776.8846054275
3450,146850.70069574506
2961,199822.0337666369
222,179692.77449861186
11454,418383.0210965178
7339,184852.19855308256
12096,100427.42808939428
14074,189443.07340302673
4058,487419.0426538955
6603,272596.6695065325
3289,111919.01227085704
16681,247368.0962441598
8200,317033.05646851053
3343,280704.8849284927
7802,188236.01052023558
2082,425100.5526205335
217,264270.5097115625
1720,181462.91303103228
7224,258376.54154950834
6176,131635.65631906537
12571,253098.81033841183
16666,357442.1923043027
8908,214842.73483843188
6914,167868.6346064225
5428,183079.5930903858
381,185085.1887295228
3991,193150.8275806772
16365,250300.62695103494
1046,201373.79630702958
391,152752.06959774112
9212,318041.63578385545
3022,193046.72388538264
9961,113187.61552245649
6764,292927.73591096664
7720,177745.06841522874
4809,210439.7877731036
8877,310532.97451000323
7817,172719.5772931984
10614,109185.37105715467
5553,256698.2723980853
16488,137281.64142982746
11002,164492.85008265526
13592,355495.9588569647
15050,232292.02883324257
13553,247048.0200983215
9041,208281.22756881785
5461,481774.26335131266
16274,359951.08656486066
2138,122307.8925647625
6245,159300.89363005292
8245,173300.9104414014
6491,222901.88398435636
13218,196595.92484499083
13101,108378.84796892092
10462,143404.33181134326
4079,172249.0307150005
1506,547200.7067972985
14107,126557.16843761026
12215,284729.0196218166
11576,331088.6381561158
10567,225225.45220517652
12713,214236.70795390243
1468,474773.42307302804
2549,252881.04281681447
4172,250858.2694411182
12380,241028.94831252965
3513,108195.84999884141
8165,288449.46057392564
1127,206209.05618171615
14601,419365.99791767553
15526,304195.03782757104
986,278282.88201822585
14968,211826.95522088197
9348,192165.85556870222
6317,242156.7977464728
7497,93401.97841171628
5079,316246.28680072876
528,178806.61116776758
10964,147246.6457353921
5812,318103.3545982246
11022,187845.82344330932
16251,140102.8172305118
5863,114494.05570858644
8664,206275.09939933041
5396,193296.6368449343
6917,231397.84877355414
12776,127988.5038345481
473,249924.58135289678
13333,221331.34950623484
13023,173782.2949471024
7357,208411.82509482082
10955,448973.37071220553
11914,334547.78979810455
12535,171621.93606409186
11205,161546.78235378113
13209,191047.91825611543
16119,295883.5375049114
2174,242448.13503405618
4834,191622.37405884825
10151,184892.26754892315
5584,215730.3154572355
6672,215766.90705546137
12858,278142.77975724835
5106,149182.1663667828
8884,177338.8006384076
13766,179327.13838448032
12556,121584.84505667994
12910,207886.01881839687
6258,124388.7272348286
7100,223964.560143859
1793,177186.00874018713
3335,182716.77498554764
12835,179631.4376474857
10591,162562.95478084718
15707,278857.7650902256
16389,166353.46382547801
7440,370828.83057694626
6293,179570.56895576857
3937,198360.53291424052
16527,196434.53571544675
5102,224348.44025329547
10734,331552.8316427882
7986,156140.46949719245
6495,94833.39883137944
9571,251259.65493273045
5131,210072.3085305613
10761,325892.45293916215
143,412542.0857297977
13829,169020.86202683463
13662,248967.36283072946
1771,142721.9192776729
5448,195095.96019354885
8594,158092.6455792182
12038,222033.75517573787
16471,160698.81004216796
16764,144988.54006586113
1282,166897.01900738914
15101,244864.22369882802
9473,142878.4575091373
2324,376717.283199651
14448,238493.11950843493
6000,73356.30705448193
2077,143379.1375493644
12960,222555.64583551558
15837,204268.259727097
8805,263540.5595075717
9987,230863.03610703629
1580,299824.68602638575
11089,126385.57722061258
10926,215643.0747434156
12773,433297.53231552744
6490,286019.7906302917
10858,135258.14437386638
2831,121178.49317867216
16326,142021.55870517337
371,199465.74719467724
8852,201962.32348428847
6713,246857.09340871195
4230,186005.56266847762
3639,215284.44016617013
3642,187055.55246544705
5149,196168.9905870642
2861,184703.38657347564
13300,94684.91540785562
2807,338239.34166079096
5919,104036.73165798477
12716,535866.6957642492
4271,234065.49567188835
16055,243453.80027404736
3747,237553.08013024984
5857,231564.70473738998
6884,316434.7114900558
16027,270155.13619297295
3512,323021.35032226366
5181,169671.18849354025
16732,257626.96999843002
1908,177308.38250966306
12082,164205.45854423897
7286,143141.3521704766
8216,146874.60539836122
6929,314034.42038369784
3950,351573.9242214466
12479,182160.28752653304
877,137311.14344910614
1366,186244.32467221335
384,135264.56448749398
5767,218377.0658501962
6910,152748.23388504988
187,191516.30996773
10164,271580.17317468463
8603,230467.02523591017
15834,164425.73366445742
3078,130429.92524810236
3479,252202.62098275535
6671,228504.0702397485
6078,189023.72745577223
16271,109915.7750179201
16191,149731.3098532527
11544,168705.03917133374
7781,171946.37007510196
14918,297309.2379701643
6238,184475.32638404783
12989,202426.2004646897
11907,219880.33636921633
9696,155272.1046630993
14084,336803.81966449996
3895,155345.87235446443
4367,191230.7767503589
8453,76289.98404076503
7638,322370.71499459597
8373,243292.8268552337
4674,183336.78198530432
15787,157253.7215988829
5903,262231.6760012913
13679,186818.91315443607
9018,361004.70166564523
15823,239577.7415615453
13289,146246.27252754715
9896,211283.13424312623
14436,183700.85426158295
5547,247620.6184420994
4048,400436.60067076853
16579,190751.1019483306
8550,188671.33863055616
9385,304440.5957335831
5242,166378.8867288145
31,153802.6363095512
6144,265625.56149656774
3990,197870.37452309125
2523,85110.44395854232
12608,256528.6041120223
7234,177647.54590715602
15264,209443.1709202314
9623,205051.50889868097
3161,320844.3175657628
7425,106306.99944043571
13021,248636.219689197
4044,147147.09617833782
15411,237262.82508648807
979,299554.2678566108
5514,238947.16256502122
4817,162900.69615170604
2115,190753.74310513068
10571,248076.11148211305
8992,254558.1365599879
15546,176540.83061067347
11359,117079.04416268684
11972,172159.968825134
12838,160521.97900953717
5948,129495.44402463557
422,310953.48596785765
4855,170477.97694755983
16197,113817.4873334346
8926,453458.42189047905
5703,183645.1128009443
8848,195169.51205873946
7039,329475.4382907249
3806,157383.25167979742
15154,205645.04397023603
13132,191067.47109858505
7438,197480.54814725224
4398,214091.6403263569
2440,182706.97257332274
3751,169541.68353974144
1476,180947.15485146403
2264,279614.4029842351
16444,179291.62507095325
10704,153556.2507259737
4033,146236.15952648976
4508,121047.6184579864
16290,237788.33790866804
10387,203434.27462729393
5457,147296.2636433839
4910,268757.31663864054
7451,208036.68029031335
10732,178862.72612161268
8015,124266.58329340829
6148,180160.20015749137
5892,249328.1831356378
7825,220385.0660233952
6851,236989.61093065466
6633,210198.89090167172
2139,260680.06574380468
10213,277231.13993055956
2830,212625.1352822545
13907,143750.87122477463
15897,359006.1356331969
8311,191009.6750959549
14230,184822.5714430158
3878,194044.04418820556
13732,174492.88843325299
12110,176522.15814226566
10675,384356.6370656127
12946,119284.43191662015
16754,222517.44896064218
4394,240482.87198653087
16728,176844.18619813301
14378,323658.8307050645
9949,167381.27430236654
994,176349.2357546232
13258,149916.0004787499
5883,359877.9764632876
6933,365112.48782125104
13193,217422.78870140127
13286,161201.67641075235
13407,382033.1690830535
7512,113676.44761173785
7221,197317.76310180308
14428,143490.9252187421
1740,186334.60712952737
3,140311.45413208182
12952,231839.78395392917
11537,144696.4444430421
2558,141071.12110471807
14081,235888.519424056
3517,220850.13129211607
7149,229269.06335300568
15777,113788.51454125179
8995,239436.20388608833
826,384773.0155286869
509,278585.05293177115
14875,304625.81480247434
6591,158066.6725452212
11283,110801.64492266528
9897,241153.6295261557
14902,188069.47755178236
14291,167866.37829159468
3162,215339.59173426282
4206,190264.81565761886
11580,200950.46210044116
2007,212907.06951539684
14939,187118.32246077858
13572,168926.39286108554
10720,161011.69178032666
